timestmp,X_IN,X_OUT
0.37037037037037035,-2.9949244748138044,-2.273260875590981
0.38038038038038036,-2.993145567588784,-2.4460964335308133
0.39039039039039036,-2.944068542260679,-2.5350879333949874
0.40040040040040037,-2.848468921064441,-2.5983526087716435
0.41041041041041043,-2.7078573830071013,-2.4923535632748512
0.42042042042042044,-2.524455891900151,-2.323090394622661
0.43043043043043044,-2.3011625845667965,-2.2358944621564145
0.44044044044044045,-2.0415059740657573,-2.2312006311212103
0.45045045045045046,-1.7495891916188198,-2.054434503090562
0.46046046046046046,-1.4300251483392836,-1.646223231384647
0.47047047047047047,-1.0878636413450018,-1.3126223882415935
0.4804804804804805,-0.728511556135762,-0.9097034205268553
0.4904904904904905,-0.3576474262085201,-0.572361819022339
0.5005005005005005,0.018868299948203743,-0.38786825564169725
0.5105105105105106,0.39508586650687183,-0.22596354194530102
0.5205205205205206,0.7650602292009328,-0.07159445962133473
0.5305305305305306,1.1229449997720562,0.2704858962108431
0.5405405405405406,1.4630848314409035,0.7540631588344215
0.5505505505505506,1.7801047855128616,0.9165353552450656
0.5605605605605606,2.0689952669347864,0.8482817596363834
0.5705705705705706,2.325191186638804,1.0450121785136248
0.5805805805805806,2.5446440997384068,1.6450476742901254
0.5905905905905906,2.7238861796386384,2.012236742939867
0.6006006006006006,2.8600850171322882,2.1158518436013978
0.6106106106106106,2.95108837853883,2.1552884700399537
0.6206206206206206,2.995458215611567,2.3309079146976566
0.6306306306306306,2.992493389783499,2.776723749625781
0.6406406406406406,2.9422407516601194,2.734559978933683
0.6506506506506506,2.8454944006793856,2.270949522786301
0.6606606606606606,2.703783136637835,2.0567335676450518
0.6706706706706707,2.519346301375621,2.1557336209126854
0.6806806806806807,2.29509839237367,2.16950401426518
0.6906906906906907,2.0345830074440006,2.1385335387882343
0.7007007007007007,1.7419168482858205,2.2571296092304154
0.7107107107107107,1.4217246677713307,2.2765781378244343
0.7207207207207207,1.0790661889336104,1.8621786740305841
0.7307307307307307,0.7193561504932082,1.5059368990513153
0.7407407407407407,0.3482787423756932,1.21340578987971
0.7507507507507507,-0.028302216677685673,0.6930860132654993
0.7607607607607607,-0.40443594001975125,0.17741974413744527
0.7707707707707707,-0.7741787082865473,-0.23322101070927587
0.7807807807807807,-1.1316877929083045,-0.41452966397302193
0.7907907907907907,-1.4713137837492596,-0.9644724017690406
0.8008008008008007,-1.7876898619016894,-1.501085311270679
0.8108108108108109,-2.0758166069326376,-1.460540322633884
0.8208208208208209,-2.3311409984468665,-1.7642233600153312
0.8308308308308309,-2.549628363572059,-2.118215470987137
0.8408408408408409,-2.7278261334416642,-2.105795276378775
0.8508508508508509,-2.862918401186247,-2.101537299129403
0.8608608608608609,-2.952770419300106,-2.2076657539062716
0.8708708708708709,-2.9959623332293694,-2.3357416453918995
0.8808808808808809,-2.991811618118498,-2.499514203935597
0.8908908908908909,-2.94038386416653,-2.5767020842186286
0.9009009009009009,-2.842491740161289,-2.495673554902647
0.9109109109109109,-2.699682151569955,-2.605172953118461
0.9209209209209209,-2.5142117961156814,-2.5972082316461074
0.9309309309309309,-2.289011503114582,-2.4507442311744168
0.9409409409409409,-2.0276399200880393,-2.182409700518069
0.950950950950951,-1.7342272785011115,-1.7998274910637055
0.960960960960961,-1.4134101272490547,-1.459393880390844
0.970970970970971,-1.0702580652426983,-1.1932446402017463
0.980980980980981,-0.7101936308750394,-0.9539210083571084
0.990990990990991,-0.33890661428722074,-0.7164543225899329
1.001001001001001,0.03773585351622416,-0.428079189479385
1.011011011011011,0.4137820139179649,0.002003881159130995
1.021021021021021,0.7832895312362668,0.2907477724277511
1.031031031031031,1.14041939437079,0.5683009509888636
1.0410410410410411,1.4795281856984257,0.8664424673912801
1.0510510510510511,1.7952572591727813,1.1900098014714293
1.0610610610610611,2.082617418422167,1.4552376706361638
1.0710710710710711,2.337067756750475,1.8485833584991578
1.0810810810810811,2.554587413199934,2.257899160422396
1.0910910910910911,2.7317391107761058,2.2586343105232967
1.1011011011011012,2.865723472794861,2.369880829864644
1.1111111111111112,2.954423259036624,2.697664542258376
1.1211211211211212,2.996436822681807,2.866361940467138
1.1311311311311312,2.9911002593360707,2.889130093676899
1.1411411411411412,2.93849789814335,2.8264030971357257
1.1511511511511512,2.839460969204557,2.7357055827807435
1.1611611611611612,2.695554468359602,2.427815284114345
1.1711711711711712,2.5090524268973304,2.183517776293548
1.1811811811811812,2.282901976985003,2.3229513056141347
1.1911911911911912,2.020676780660599,2.318935420429608
1.2012012012012012,1.726520558309669,2.078658776059676
1.2112112112112112,1.4050816089979825,1.8823467252443107
1.2212212212212212,1.061439357379019,1.6607830645831518
1.2312312312312312,0.7010240878927572,1.3527742377486471
1.2412412412412412,0.32953113462750205,1.1231884829047347
1.2512512512512513,-0.04716911717111889,0.6739987137002876
1.2612612612612613,-0.42312399577475707,0.2199876108396435
1.2712712712712713,-0.792392607949816,-0.070054705111722
1.2812812812812813,-1.1491397178094984,-0.501529015803938
1.2912912912912913,-1.4877279560531669,-0.7825495906199401
1.3013013013013013,-1.8028069024893698,-1.0135508040259378
1.3113113113113113,-2.0893976341476606,-1.4191230739130474
1.3213213213213213,-2.3429714029377506,-1.98657561297523
1.3313313313313313,-2.5595211995801783,-2.380924688206679
1.3413413413413413,-2.735625072945098,-2.301064561440486
1.3513513513513513,-2.8685002042177516,-2.2418297459721654
1.3613613613613613,-2.956046881402849,-2.569872109790103
1.3713713713713713,-2.996881679276482,-2.819490243645704
1.3813813813813813,-2.990359320471103,-2.768134064786307
1.3913913913913913,-2.9365828722415848,-2.745365743457871
1.4014014014014013,-2.8364021177815935,-2.8787603928984042
1.4114114114114114,-2.6914001278269453,-2.866938624545502
1.4214214214214214,-2.5038682447434537,-2.7655116438694165
1.4314314314314314,-2.276769874404266,-2.595122679057478
1.4414414414414414,-2.0136936580227136,-2.3769122421963935
1.4514514514514514,-1.718796763926063,-2.147799524630247
1.4614614614614614,-1.396739195381872,-1.7403067187064527
1.4714714714714714,-1.0526101525539993,-1.4819841536767746
1.4814814814814814,-0.6918476122273254,-1.2726250897829274
1.4914914914914914,-0.3201523961140784,-0.8294479730102494
1.5015015015015014,0.05660191435339209,-0.516744801881988
1.5115115115115114,0.43246179320386896,-0.2278764417721295
1.5215215215215214,0.8014878484035612,0.21338791947771818
1.5315315315315314,1.1578486769859766,0.4302486785558164
1.5415415415415414,1.4959130137229684,0.5932781748303778
1.5515515515515514,1.8103387171902756,0.9114052671039966
1.5615615615615615,2.096157187057094,1.483136787847118
1.5715715715715715,2.3488518786253842,1.8943358787323086
1.5815815815815815,2.5644296739207753,2.0163519451635556
1.5915915915915915,2.739483981518949,2.2348484282867407
1.6016016016016015,2.87124856799481,2.492701421528915
1.6116116116116117,2.9576412703421884,2.586394916930853
1.6216216216216217,2.997296898614044,2.738764696548745
1.6316316316316317,2.98958880885101,2.7591287763541157
1.6416416416416417,2.9346388053996244,2.6242468138864306
1.6516516516516517,2.8333152161424877,2.702959833812361
1.6616616616616617,2.6872191710557662,2.533311970568022
1.6716716716716717,2.498659300922319,2.392149831724079
1.6816816816816818,2.2706152560149784,2.257554406359322
1.6916916916916918,2.0066906212330196,1.7530872595902776
1.7017017017017018,1.7110559717337028,1.368014574200153
1.7117117117117118,1.3883829689018927,1.3554391920150517
1.7217217217217218,1.0437705380828541,1.333993773939003
1.7317317317317318,0.6826642946282465,1.0460054613521512
1.7417417417417418,0.3107704914967141,0.7465427411399338
1.7517517517517518,-0.06603415177867908,0.37189730938715454
1.7617617617617618,-0.4417953138604231,0.18004258539038703
1.7717717717717718,-0.8105751626513491,0.07139267536462708
1.7817817817817818,-1.1665461857741581,-0.241867993532682
1.7917917917917918,-1.5040832777628166,-0.6387901804943158
1.8018018018018018,-1.8178526287906458,-1.1311116081266175
1.8118118118118118,-2.1028960103027883,-1.4239394155196596
1.8218218218218218,-2.3547091256592116,-1.8164430372739249
1.8318318318318318,-2.569312787680038,-2.354354948267131
1.8418418418418419,-2.7433157983354945,-2.6097185449185427
1.8518518518518519,-2.8739685369464656,-2.7319469991881413
1.8618618618618619,-2.959206410087144,-2.698082040300359
1.8718718718718719,-2.997682476588238,-2.593259305311789
1.8818818818818819,-2.9887887320956636,-2.6179888935372673
1.8918918918918919,-2.9326657168430588,-2.6263949621360325
1.901901901901902,-2.830200294814743,-2.777647739058142
1.911911911911912,-2.6830116393930843,-2.727266374264033
1.921921921921922,-2.4934256469470824,-2.3655871863972147
1.931931931931932,-2.264438182682396,-1.992236640649716
1.941941941941942,-1.999667739547121,-1.8473836833067465
1.951951951951952,-1.7032982582841263,-1.9033411494315655
1.961961961961962,-1.3800130121958332,-1.6221252587590265
1.971971971971972,-1.0349206013837786,-1.1828273229178778
1.981981981981982,-0.6734742259127222,-0.6854786938233814
1.991991991991992,-0.3013855135565051,-0.33171938533887313
2.002002002002002,0.07546573616812952,-0.024340128913965968
2.012012012012012,0.4511244654418152,0.32717328025662046
2.022022022022022,0.8196544608254057,0.36667720082456384
2.032032032032032,1.1752321581611929,0.37869736570252976
2.042042042042042,1.5122386673739774,0.7793610685074619
2.052052052052052,1.825348562982657,1.333039182787523
2.062062062062062,2.1096140372420518,1.783776621041447
2.0720720720720722,2.360543086114772,1.9857862353494282
2.0820820820820822,2.574170492567066,2.082610071938585
2.0920920920920922,2.7471204855005067,2.356256189110749
2.1021021021021022,2.87666008417395,2.5743068949403436
2.1121121121121122,2.9607422851594807,2.6512225956682793
2.1221221221221223,2.9980384093859427,2.7687217197156295
2.1321321321321323,2.987959098117313,2.9970346141767394
2.1421421421421423,2.9306636260844767,2.9401297792267775
2.1521521521521523,2.827057384602957,2.7177024006623616
2.1621621621621623,2.6787775744487057,2.4206956652788403
2.1721721721721723,2.4881673345752464,2.235378610184343
2.1821821821821823,2.2582387154938672,2.29705155209522
2.1921921921921923,1.992625082416843,2.049853896312427
2.2022022022022023,1.6955237002961767,1.855064097573566
2.2122122122122123,1.3716294080372324,1.7734569952046262
2.2222222222222223,1.0260604299770082,1.4110257775420436
2.2322322322322323,0.6642774969646763,1.0669386869511843
2.2422422422422423,0.29199755510490355,0.7570262259984828
2.2522522522522523,-0.08489657424935117,0.31409268599683876
2.2622622622622623,-0.4604491556886489,-0.052306955387909415
2.2722722722722724,-0.8287256531372262,-0.3900730386422587
2.2822822822822824,-1.1839065082483187,-0.8558914960716105
2.2922922922922924,-1.5203791019048167,-1.2580414779660811
2.3023023023023024,-1.8328264456362704,-1.4720537520182
2.3123123123123124,-2.116311201437856,-1.8480758066382472
2.3223223223223224,-2.366353702297893,-2.357789499097804
2.3323323323323324,-2.5790027405422364,-2.47605802395141
2.3423423423423424,-2.7508980053880374,-2.4615395503928768
2.3523523523523524,-2.8793231830595665,-2.5679008622738797
2.3623623623623624,-2.9622488803703666,-2.602010985882488
2.3723723723723724,-2.998364693487208,-2.7152145358538387
2.3823823823823824,-2.9870999151205133,-2.8589719965882057
2.3923923923923924,-2.928632552923289,-2.7578874089230987
2.4024024024024024,-2.823886516588509,-2.7962478491810967
2.4124124124124124,-2.674517018094854,-2.7612681237401886
2.4224224224224224,-2.4828844158081944,-2.5631401841012518
2.4324324324324325,-2.252016915758172,-2.609827706507277
2.4424424424424425,-1.9855627194896086,-2.237270657639951
2.4524524524524525,-1.6877323746553134,-1.7533322323735256
2.4624624624624625,-1.3632322393346321,-1.624083375814825
2.4724724724724725,-1.0171901114840325,-1.4179161857229143
2.4824824824824825,-0.6550741987339402,-0.9815186374558367
2.4924924924924925,-0.28260670898287954,-0.3498805008953886
2.5025025025025025,0.09432657275735362,-0.012124113666992658
2.5125125125125125,0.4697692923856681,0.05137348853581877
2.5225225225225225,0.8377886498784886,0.1890418537711138
2.5325325325325325,1.1925691502517304,0.4172169413917432
2.5425425425425425,1.5285045008516143,0.7500390725903324
2.5525525525525525,1.8402862027999747,1.2338886359525276
2.5625625625625625,2.122987436659506,1.7191126288847578
2.5725725725725725,2.372140916745277,1.8961969082502688
2.5825825825825826,2.5838094838176904,2.0462521775937548
2.5925925925925926,2.754648320640822,2.507875682470636
2.6026026026026026,2.881957807266964,2.8381139101975674
2.6126126126126126,2.9637261808205317,2.9376894169647345
2.6226226226226226,2.998661325665291,2.7587636662309234
2.6326326326326326,2.9862111916020386,2.7119884921020567
2.6426426426426426,2.9265725174455173,2.930909061197959
2.6526526526526526,2.8206877221292777,2.777466887829009
2.6626626626626626,2.6702300124657175,2.6760806564901976
2.6726726726726726,2.477576942890627,2.577188313768268
2.6826826826826826,2.245772845004981,2.2776865903715278
2.6926926926926926,1.9784807206076964,1.9855311855807067
2.7027027027027026,1.6799243584127925,1.9040176543877494
2.7127127127127126,1.3548215891306894,1.8810232380210965
2.7227227227227226,1.0083097336266498,1.5888288644658306
2.7327327327327327,0.6458644222352694,1.0721439669833406
2.7427427427427427,0.2732130680599389,0.5005161876687894
2.7527527527527527,-0.10375563843543865,0.04717374799074652
2.7627627627627627,-0.47908478336263827,-0.019892982110779677
2.7727727727727727,-0.8468433614219084,-0.318224894662091
2.7827827827827827,-1.2012199985034082,-0.8125231920710589
2.7927927927927927,-1.5366147838593427,-1.0901681494069069
2.8028028028028027,-1.8477277607015243,-1.3219534576165841
2.8128128128128127,-2.129642676883275,-1.4075214886734342
2.8228228228228227,-2.3779046722250468,-1.7159339421301054
2.8328328328328327,-2.588590674857789,-2.0148496129904463
2.8428428428428427,-2.758371394170614,-2.2675902562346297
2.8528528528528527,-2.884563930741376,-2.4260998179913953
2.8628628628628627,-2.9651741719004185,-2.475551439009218
2.8728728728728727,-2.9989283029866893,-2.5914059669780505
2.8828828828828827,-2.9852929363507994,-2.8183239758703915
2.8928928928928928,-2.924483540023605,-2.9039752622889696
2.9029029029029028,-2.817461032859306,-2.7527224492562534
2.9129129129129128,-2.66591659995707,-2.754765982609369
2.9229229229229228,-2.472244968310094,-3.0276663904004617
2.932932932932933,-2.2395065649841692,-2.9436703690880455
2.942942942942943,-1.971379155807578,-2.3021989487422716
2.952952952952953,-1.6720997287849373,-1.9998217061793786
2.962962962962963,-1.3463975406013953,-1.7308243348998076
2.972972972972973,-0.999419384226179,-1.2839791884833391
2.982982982982983,-0.636648258547527,-1.012286648235442
2.992992992992993,-0.2638167252332052,-0.8196953292292772
3.003003003003003,0.11318367803613318,-0.6671597081739767
3.013013013013013,0.488395536495268,-0.11469267642981984
3.023023023023023,0.8558896982221379,0.4772433057149268
3.033033033033033,1.2098589674519356,0.7259732915699472
3.043043043043043,1.5447098707224332,0.9803530669162156
3.053053053053053,1.8551510457486442,1.2172262853651437
3.063063063063063,2.136276856293062,1.2447321878728264
3.073073073073073,2.3836449117373206,1.3513052960158443
3.083083083083083,2.5933462663795877,1.8519936232428853
3.093093093093093,2.762067189158585,2.373450147970875
3.103103103103103,2.887141527709898,2.42866169196918
3.113113113113113,2.9665928392903065,2.354397015782
3.123123123123123,2.9991656228111654,2.5457947913842363
3.133133133133133,2.984345158447758,2.6320035439914355
3.143143143143143,2.9223656413162127,2.8971024999487347
3.153153153153153,2.814206480688502,3.048170491629114
3.163163163163163,2.6615768232258166,2.8064963987143074
3.173173173173173,2.466888544796432,2.4639135561284884
3.183183183183183,2.2332181376652587,2.077013476566246
3.193193193193193,1.964258095319221,1.9960097198697628
3.203203203203203,1.6642585631523663,1.7937184575958682
3.2132132132132134,1.3379601770552223,1.4982615523555014
3.2232232232232234,0.9905191512025013,1.557796264961031
3.2332332332332334,0.6274257988126896,1.5447801509571866
3.2432432432432434,0.25441777342653293,1.0748259332136054
3.2532532532532534,-0.1226105983221326,0.4235538700241218
3.2632632632632634,-0.4977014597061412,-0.1081013479798759
3.2732732732732734,-0.8649275708166695,-0.4766313364927045
3.2832832832832834,-1.2184859716634242,-0.8130320283269011
3.2932932932932935,-1.552789681385644,-1.1482987507480509
3.3033033033033035,-1.8625559845297253,-1.519426387477321
3.3133133133133135,-2.14288990928106,-1.627899555316273
3.3233233233233235,-2.3893615785147864,-1.626993674653544
3.3333333333333335,-2.598076211353317,-1.9600354544958132
3.3433433433433435,-2.765735669055678,-2.2140008473906683
3.3533533533533535,-2.88969057268174,-2.2835681318365015
3.3633633633633635,-2.9679821689604795,-2.463855389834546
3.3733733733733735,-2.9993732827917783,-2.685812265516194
3.3833833833833835,-2.983367867265833,-2.614913089035778
3.3933933933933935,-2.920218842268008,-2.5589926191806547
3.4034034034034035,-2.810924097802313,-2.786497657378731
3.4134134134134135,-2.6572107251895853,-2.68838263542316
3.4234234234234235,-2.461507725321257,-2.334781789408382
3.4334334334334335,-2.2269076252368336,-2.1615109349864396
3.4434434434434436,-1.9571176095653768,-2.0894649604614224
3.4534534534534536,-1.6564009390592125,-1.9259502870169332
3.4634634634634636,-1.3295095819323772,-1.6674092918970573
3.4734734734734736,-0.9816091225733108,-1.326713367527539
3.4834834834834836,-0.6181971342350702,-0.750982840152288
3.4934934934934936,-0.24501630558963033,-0.3638648305629618
3.5035035035035036,0.1320363060671378,-0.1401709266347993
3.5135135135135136,0.5070024609655432,0.2337689438312878
3.5235235235235236,0.8739568898266409,0.3837875200362658
3.5335335335335336,1.2271009258222398,0.4110650445425122
3.5435435435435436,1.5608541359447416,0.537573096891988
3.5535535535535536,1.8699425038146404,0.8529239084949835
3.5635635635635636,2.149481770448343,1.2581789308009002
3.5735735735735736,2.395054616023214,1.5124388723222164
3.5835835835835836,2.6027804630028024,1.8738061055848858
3.5935935935935936,2.769376797582937,2.249984359654829
3.6036036036036037,2.892211040448453,2.362983440740617
3.6136136136136137,2.9693421471713513,2.569655284913181
3.6236236236236237,2.9995512808749014,2.675803524082656
3.6336336336336337,2.9823610724698186,2.637673067871353
3.6436436436436437,2.9180431641094815,2.8952654561620603
3.6536536536536537,2.807613916661437,2.9113403863747744
3.6636636636636637,2.6528183490263326,2.605222647052106
3.6736736736736737,2.4561025630974815,2.277176369214186
3.6836836836836837,2.2205750901058394,2.0399140791303245
3.6936936936936937,1.9499577691609478,1.84552116990058
3.7037037037037037,1.648526934212424,1.6848465867204598
3.7137137137137137,1.3210458388038613,1.4478193848649294
3.7237237237237237,0.9726893864531134,0.9834804104508305
3.7337337337337337,0.6089623560802814,0.4887240216100244
3.7437437437437437,0.23561241469702432,0.32446179551422877
3.7537537537537538,-0.14146070805690472,0.34562911331345186
3.7637637637637638,-0.5162984482924982,0.10025393680064425
3.7737737737737738,-0.8829775659578397,-0.40678685616087634
3.7837837837837838,-1.2357037447319756,-0.6878501072289628
3.793793793793794,-1.5689031546474077,-0.8719049448145978
3.803803803803804,-1.8773105305554205,-1.0137102407570011
3.813813813813814,-2.156052374605605,-1.2570924805460395
3.823823823823824,-2.4007239679620893,-1.6558930458034489
3.833833833833834,-2.6074589748059926,-2.0450188187054934
3.843843843843844,-2.772990538731923,-2.6238112974314385
3.853853853853854,-2.8947029060842167,-2.88138047820983
3.863863863863864,-2.9706727604735956,-2.938643349205917
3.873873873873874,-2.9996996153002464,-3.028149705551424
3.883883883883884,-2.981324784016274,-3.1094715521365806
3.893893893893894,-2.9158386283567035,-3.140411488500258
3.903903903903904,-2.8042759700014557,-2.8484597203281923
3.913913913913914,-2.6483997381738607,-2.5536990081581528
3.923923923923924,-2.450673111578716,-2.39670025472335
3.933933933933934,-2.2142205948970295,-2.1617301595171083
3.943943943943944,-1.9427786449121938,-1.8252854939973375
3.953953953953954,-1.6406366264808923,-1.8097140365143807
3.963963963963964,-1.312569031370721,-1.7268857803362465
3.973973973973974,-0.9637600310524366,-1.2581994504727352
3.983983983983984,-0.5997215556744162,-0.7934067633053645
3.993993993993994,-0.22620619374720408,-0.2740008159560263
4.004004004004004,0.1508837110901025,-0.05206355667664381
4.014014014014014,0.525589329755614,0.01968988719603158
4.024024024024024,0.8919895100015268,0.362356811842712
4.034034034034034,1.2442943433162335,0.7780603885223477
4.044044044044044,1.5769366578939765,1.053432558761336
4.054054054054054,1.8846599918869258,1.4818842530121508
4.064064064064064,2.1626016567737567,1.783281872110544
4.074074074074074,2.406369578265134,1.8117182726557166
4.084084084084084,2.6121117004953867,2.011288519218646
4.094094094094094,2.776576856765038,2.2553813578954767
4.104104104104104,2.897166144946068,2.335692915646216
4.114114114114114,2.9719739957082947,2.5599965335571495
4.124124124124124,2.999818284600881,2.66671191288933
4.134134134134134,2.980259012153432,2.609120658433864
4.1441441441441444,2.9136052568111275,2.6933296803487425
4.1541541541541545,2.800910290832535,2.736778264520314
4.1641641641641645,2.6439549363294153,2.522971480824561
4.1741741741741745,2.4452194244587897,2.2825727977656762
4.1841841841841845,2.2078442024523115,2.050578721249751
4.1941941941941945,1.9355803078160796,1.8177363552610686
4.2042042042042045,1.6327300938947336,1.7185314971000294
4.2142142142142145,1.3040792434631803,1.5426071650751154
4.2242242242242245,0.9548211446769157,1.373362860657465
4.2342342342342345,0.5904748244031027,1.2659241524483384
4.2442442442442445,0.21679773576176536,1.071029860815195
4.2542542542542545,-0.16030522197917113,0.6466047263937013
4.2642642642642645,-0.5348750134739299,0.23608729197311526
4.2742742742742745,-0.9009926328352564,-0.09273816645157584
4.2842842842842845,-1.2528726366194085,-0.3242625343934929
4.2942942942942945,-1.584954566238164,-0.39567657523244515
4.3043043043043046,-1.8919908151276665,-0.6027296380872212
4.314314314314315,-2.1691295521845255,-1.1043111885578214
4.324324324324325,-2.4119913911008215,-1.5973814473581378
4.334334334334335,-2.6167385940584604,-1.997420355132138
4.344344344344345,-2.7801357162158573,-2.3141119208138714
4.354354354354355,-2.899600732674126,-2.537430476064111
4.364364364364365,-2.973245840007058,-2.748428707916597
4.374374374374375,-2.9999072876032407,-2.90441179709435
4.384384384384385,-2.9791637674211033,-2.7017049022444213
4.394394394394395,-2.9113430715593904,-2.421509102062141
4.404404404404405,-2.7975169124391206,-2.630628918494918
4.414414414414415,-2.639483987449285,-2.9882290999644177
4.424424424424425,-2.4397415556711923,-2.8617477715030546
4.434434434434435,-2.2014459758301883,-2.3892304493027634
4.444444444444445,-1.928362829059621,-2.151512879219864
4.454454454454455,-1.6248074146445708,-1.8451360044580298
4.464464464464465,-1.29557655903989,-1.5163798717877446
4.474474474474475,-0.9458728157265022,-1.4533078510296507
4.484484484484485,-0.5812222537106845,-1.1950490041214883
4.494494494494495,-0.20738713378436302,-0.7398365410804303
4.504504504504505,0.16972514755137083,-0.2565935497721384
4.514514514514515,0.5441554076179502,0.11888573782542576
4.524524524524525,0.9099868454238802,0.35934587061548856
4.534534534534535,1.261438539807646,0.5456114702735531
4.544544544544545,1.5929568003879666,0.7667577125195489
4.554554554554555,1.8993029277804714,1.1703271924426455
4.564564564564565,2.175635996281186,1.6780554804800714
4.574574574574575,2.4175893508730044,1.9559281407755507
4.584584584584585,2.6213396097381847,2.1554324395422837
4.594594594594595,2.7836670818895284,2.5226132327452686
4.604604604604605,2.902006645191872,2.5697297816280216
4.614614614614615,2.9744882807921553,2.507785128119949
4.624624624624625,2.999966623427142,2.5055232290248965
4.634634634634635,2.978039060650562,2.3898782731557557
4.644644644644645,2.9090520949730636,2.510868794592729
4.654654654654655,2.794095868379563,2.463232050273879
4.664664664664665,2.6349869357483047,2.279562585698042
4.674674674674675,2.434239559388594,2.2588740443831523
4.684684684684685,2.1950259783050434,2.0756738885005075
4.694694694694695,1.9211262800190851,2.069392604994248
4.704704704704705,1.6168686670806545,1.996977079932439
4.714714714714715,1.2870610621869818,1.555082481194389
4.724724724724725,0.936915132694468,1.0492274479025236
4.734734734734735,0.5719639350991901,0.7447649541051472
4.744744744744745,0.19797448087985473,0.6020433759636895
4.754754754754755,-0.17914339464961837,0.28035656559325517
4.764764764764765,-0.5534304204104691,0.04202413349558684
4.774774774774775,-0.9189720588203457,-0.18368498438158365
4.784784784784785,-1.2699919681696017,-0.757565118278521
4.794794794794795,-1.600943281206368,-1.0739640677393343
4.804804804804805,-1.9065962575331556,-1.0954291888108425
4.814814814814815,-2.182120924719137,-1.3351744831758148
4.824824824824825,-2.4231634022214146,-1.7969058863723766
4.834834834834835,-2.6259147020334357,-2.075806142938412
4.844844844844845,-2.7871709188630867,-2.2378896602260396
4.854854854854855,-2.904383858706356,-2.3391398913764974
4.864864864864865,-2.9757013057766306,-2.3817025320232115
4.874874874874875,-2.9999962914857923,-2.8055960892779632
4.884884884884885,-2.9768849029644424,-2.956334057929378
4.894894894894895,-2.906732349708451,-2.8428157027410483
4.904904904904905,-2.7906471924858147,-2.856460018637974
4.914914914914915,-2.630463825699462,-2.7063757358360925
4.924924924924925,-2.428713490022232,-2.660430647618246
4.934934934934935,-2.188584273366563,-2.4488648076893376
4.944944944944945,-1.9138707322593467,-2.1533417328088995
4.954954954954955,-1.6089139297121569,-1.5872764811333286
4.964964964964965,-1.278532837117313,-1.264090924426017
4.974974974974975,-0.9279481841666113,-1.361280777179195
4.984984984984985,-0.5626999601275129,-1.0689675812400319
4.994994994994995,-0.18855987013344416,-0.7679181237255733
5.005005005005005,0.18855987013342945,-0.46027376172252127
5.015015015015015,0.5626999601274985,0.05078113018753593
5.025025025025025,0.9279481841665973,0.4453948335379375
5.035035035035035,1.2785328371172997,0.7984805232233749
5.045045045045045,1.6089139297121444,1.2700598697160093
5.055055055055055,1.9138707322593353,1.5027554496948003
5.065065065065065,2.1885842733665526,1.6880705992644116
5.075075075075075,2.428713490022223,1.6806403330446757
5.085085085085085,2.630463825699455,1.9553673045373936
5.095095095095095,2.7906471924858094,2.4159734009861604
5.105105105105105,2.906732349708442,2.6108675296249664
5.115115115115115,2.976884902964441,2.7066040628847574
5.125125125125125,2.9999962914857923,2.6384982476111003
5.135135135135135,2.97570130577663,2.475506291022179
5.145145145145145,2.90438385870636,2.4044652000961126
5.155155155155155,2.7871709188630844,2.272493250905404
5.165165165165165,2.625914702033443,2.4130080882688993
